Datetime,Text,Username,sentiment,user
2023-04-28 00:55:17+00:00,Seems like the heart and soul of  Hoyt may have passed on   Walker  WalkerDay  WalkerFamily,jarpad,0.3612,1
2023-04-28 00:50:05+00:00,Why  Hoyt  why   Walker  WalkerDay  WalkerFamily,jarpad,0,1
2023-04-28 00:40:31+00:00,Captain James     Walker  WalkerDay  WalkerFamily,jarpad,0,1
2023-04-28 00:28:42+00:00,Uhhhh  That looks fishy     Walker  WalkerDay  WalkerFamily,jarpad,0,1
2023-04-28 00:27:32+00:00,My  Walker viewing partner  https t co 1TUT1FsfXo,jarpad,0,1
2023-04-28 00:21:56+00:00,Kids throwing headphones on in the living room when they re not supposed to  I feel you  Walker  I feel you   ,jarpad,0,1
2023-04-28 00:21:08+00:00, Hoyt in the house   Walker  WalkerDay  WalkerFamily,jarpad,0,1
2023-04-28 00:07:18+00:00,Waitasecond  He had a daughter   Walker  WalkerDay  WalkerFamily,jarpad,0,1
2023-04-28 00:04:42+00:00,Why s the family breakfast always so busy when  walker just wants to say hey     WalkerFamily,jarpad,0,1
2023-04-27 23:57:47+00:00,Here we go   finally  Walker  WalkerFamily,jarpad,0,1
2023-04-27 22:15:24+00:00, WalkerDay FINALLY  I m gonna be watching and tweeting if anybody wants to join     Walker  WalkerFamily,jarpad,0.296,1
2023-04-27 20:29:10+00:00,Forgot to tag   sorry ,jarpad,-0.0772,1
2023-04-27 20:26:22+00:00,We are almost sold out  but they've released a few group ops for the Telford show  See y'all then  https t co nCOdUB9j7P https t co uh69jp8BcT,jarpad,0,1
2023-03-23 17:33:54+00:00,Or were you ,jarpad,0,1
2023-03-23 17:24:00+00:00,thank you ,jarpad,0.3612,1
2023-03-23 17:07:12+00:00,I'm traveling today but hope it will line up with a layover    If not  I'll need y'all to give ME the play by play ,jarpad,0.8765,1
2023-03-23 17:02:30+00:00,I appreciate them too   WalkerFamily  SPNFamily,jarpad,0.4019,1
2023-03-23 17:00:21+00:00,Me too ,jarpad,0,1
2023-03-23 16:41:12+00:00,And this girl  Tonight   Walker  WalkerFamily,jarpad,0,1
2023-03-23 16:36:21+00:00,Who's in    Walker PS  something tells me that guy next to me is little shady ,jarpad,0,1
2023-03-05 00:00:20+00:00,I m always pleased to meet someone who enjoys the stories I get to be a part of telling  even if it s,jarpad,0.7351,1
2023-03-03 02:58:13+00:00,Abby and Hoyt walking and talking  I m in love with these characters and this show   walkerindependence,jarpad,0.6369,1
2023-03-03 02:45:24+00:00,DAYUM  EVERYONE is getting to throw some barbs in at  tom  WalkerIndependence,jarpad,0,1
2023-03-03 02:35:15+00:00, WalkerIndependence is back on  I m in  Why is my great great great great great grandma talking to Tom Davidson   WalkerVerse,jarpad,0.9702,1
2023-03-03 02:29:10+00:00,Well  now y all know   Except for those of us in Austin that have been forced to watch the weather forecasts     walker  greyflag,jarpad,-0.2263,1
2023-03-03 01:34:00+00:00,Um   walker just got interrupted by a tornado warning in our area  Please keep Central Austin in your thoughts   ,jarpad,-0.3182,1
2023-03-03 01:29:13+00:00,Uhhhhh  Not gonna say anything about that  Other than  Uhhhhhhhh     Walker  WalkerVerse,jarpad,0,1
2023-03-03 01:25:11+00:00,Whoa  Lana seems to have a solid gut feeling about Trey   walker  WalkerVerse,jarpad,0.2732,1
2023-03-03 01:19:20+00:00,This episode was brought to you by  QuikRekoverStolenVehicleRecoverySystems  The most difficult humbling of words to say on camera OF ALL TIME    https t co oe6kYRe3IQ,jarpad,-0.4201,1
2023-03-03 01:15:57+00:00,Seems like  walker is trying to get away from  cassie   Walkerverse,jarpad,0.3612,1
2023-03-03 01:04:22+00:00, Duke   Cpl  Culpeller     Walker  Walkerverse,jarpad,0,1
2023-03-03 01:03:34+00:00,Kevin gettin roasted by Abeline  ,jarpad,0,1
2023-03-03 01:00:16+00:00,Here we go y all   Walkerverse  Walker  WalkerIndependence,jarpad,0,1
2023-03-03 00:33:13+00:00,T MINUS 30 MINUTES   Walker  WalkerFamily  WalkerVerse,jarpad,0,1
2023-03-03 00:00:55+00:00,T MINUS 1 HOUR until  WalkerFamily   walker  WalkerIndependence,jarpad,0,1
2023-03-02 23:26:43+00:00,We always bought off brand when I was growing up  So  I have NBA Jelly ,jarpad,0.1779,1
2023-03-02 23:17:05+00:00,Happy Birthday You gonna be watching  walker and  WalkerIndependence with me tonight  again    ,jarpad,0.5719,1
2023-03-02 17:47:53+00:00,Donating now   YallCanToo  YallMeansAll,jarpad,0,1
2023-03-02 16:15:24+00:00,Not to brag  but I ve aged well  ,jarpad,0.3919,1
2023-03-02 16:09:14+00:00,As you know is near and dear to and myself  If you would like to lend your support as well  they re working on a fundraiser for 2023  If you are not in a position to donate please follow and amplify their social platforms   and the work they do ,jarpad,0.8807,1
2023-03-02 16:00:52+00:00,Big night for everyone involved  Thank you for having tuned in this season  we appreciated your support   ,jarpad,0.8176,1
2023-03-02 15:58:25+00:00,Actress doula teamster  you do it all ,jarpad,0,1
2023-03-01 01:01:26+00:00,Can t wait to see ,jarpad,0,1
2023-02-25 18:05:43+00:00,Don t miss it  TONIGHT ,jarpad,-0.1531,1
2023-02-24 23:50:26+00:00,You rang  Did y all hear about the Mayan Calendar  It s days are numbered ,jarpad,0,1
2023-02-24 02:58:24+00:00,Wordell Calker   WalkerIndependence,jarpad,0,1
2023-02-24 02:30:26+00:00,Hoyt Rawlins what have you done   WalkerIndependence  Walkerverse  Walker,jarpad,0,1
2023-02-24 02:10:13+00:00,This is one of my favorite episodes  Of television  Of all time   WalkerIndependence,jarpad,0.4588,1
2023-02-24 02:00:25+00:00,Wait  What  WHHHHHHAAAAAATTTTT   walker  Walkerverse  Walker50episodes,jarpad,0,1
2023-02-24 01:59:24+00:00,Ummmm  That dot keeps moving     walker  WalkerVerse  Walkerverse,jarpad,0,1
2023-02-24 01:53:43+00:00,Glad that  Walker is being honest with Cass   Walker  Walker50episodes  WalkerVerse,jarpad,0.743,1
2023-02-24 01:45:38+00:00,CASSIE     walker  WalkerVerse  Walker50episodes,jarpad,0,1
2023-02-24 01:39:10+00:00, yur  ,jarpad,0,1
2023-02-24 01:38:04+00:00,Cordell  You re children are watching this     Walker  Walker50episodes  WalkerVerse,jarpad,0,1
2023-02-24 01:31:31+00:00,Cordell and Julia working together to find hidden info  well done y all     walker  WalkerVerse  Walker50episodes,jarpad,0.2732,1
2023-02-24 01:25:44+00:00,That  WalkerIndependence trailer     walker  WalkerVerse,jarpad,0,1
2023-02-24 01:17:23+00:00,Ok  so   Walker is gonna  trust  Julia re  Grey Flag  Let s hope that works out for the best   Walker50episodes  walkerverse,jarpad,0.9153,1
2023-02-24 01:15:12+00:00, walker loves himself a sandwich    Walker50episodes  WalkerVerse,jarpad,0.5719,1
2023-02-24 01:14:19+00:00,Happy birthday  Hope you re cuddled up somewhere OTHER than an airport and having a great time   ,jarpad,0.8934,1
2023-02-24 01:09:18+00:00, Walker giving some advice on going undercover  Brings back some scary memories  What is Grey Flag up to   Walker  Walker50episodes  walkerverse,jarpad,-0.1531,1
2023-02-24 01:03:32+00:00,Watching on my iPad in an airport  WORTH IT   Walker50episodes  walker  walkerverse https t co 3HrpvhBzl3,jarpad,0.3885,1
2023-02-24 01:01:31+00:00,Here we go   Walker50episodes  WalkerVerseDay  Walker,jarpad,0,1
2023-02-23 20:42:17+00:00,Congrats This is amazing ,jarpad,0.802,1
2023-02-18 03:45:03+00:00,Whoa  Max  Come on man  You interviewed me too  Now you gotta publicly embarrass me   I still love you   ,jarpad,0.4588,1
2023-02-17 18:03:49+00:00,It's time to end the stigma and discrimination surrounding mental illness  Keep the dialog open  honest and be there for others if you can  You're not alone  https t co sPtIqi25ZP https t co UUPiVQelr4,jarpad,0.327,1
2023-02-17 02:01:02+00:00,TREEEEEEEEYYYYYYYYY   Walker  walkerverse,jarpad,0,1
2023-02-17 01:58:51+00:00,What does Grey Flag WANT   Walker  WalkerVerse,jarpad,0.3034,1
2023-02-17 01:49:11+00:00,Uhhhh  WHOA    That was  intense   walker  walkerverse,jarpad,0.0772,1
2023-02-17 01:39:44+00:00,Behind the scenes fun fact  puts huge  fake muscles under his clothes   Not  actually  a fact   walker  WalkerVerse,jarpad,0.3612,1
2023-02-17 01:38:16+00:00,Abeline calling out Bonham on  holding things too close to the chest for too long  guess I know where  Walker learned it     walkerverse,jarpad,0,1
2023-02-17 01:36:44+00:00,Love the chemistry between Captain James and Kelly  hope we get more of that     Walker  WalkerVerse,jarpad,0.7964,1
2023-02-17 01:31:51+00:00,It s a silent  l ,jarpad,0,1
2023-02-17 01:30:56+00:00,Don t worry  hacked twitter account sold us a new one   Walker  Walkerverse,jarpad,-0.6808,1
2023-02-17 01:25:45+00:00, walker real time  https t co GO7XKFA2Ai,jarpad,0,1
2023-02-17 01:20:24+00:00,Cast Fact  Bonham might be an logo critic but off screen Mitch is one the most talented artists we know   Walker  Walkerverse,jarpad,0.653,1
2023-02-17 01:15:56+00:00,The cork board plot thickens   Walker  Walkerverse,jarpad,0,1
2023-02-17 01:14:30+00:00,It s how we solve most of our off screen crimes   ,jarpad,0.2023,1
2023-02-17 01:10:29+00:00,Throwing away the laptop  Walker  Walkerverse,jarpad,0,1
2023-02-17 01:06:09+00:00,Walkerception  Walker  Walkerverse https t co 3mDBlwyiBZ,jarpad,0,1
2023-02-17 01:01:32+00:00,5 4 3 2   Walker,jarpad,0,1
2023-02-17 00:39:33+00:00,We re still on set but will be watching along with y all between takes  Wish us luck live tweeting Walker  Walkerverse https t co kc4MZE17ol,jarpad,0.8201,1
2023-02-17 00:35:07+00:00, ,jarpad,0,1
2023-02-17 00:29:15+00:00,30 min  Who's watching with us tonight   Walker  Walkerverse  ,jarpad,0,1
2023-02-16 18:39:42+00:00,Y'all got any plans for tonight   Walkerverse  Livetweet,jarpad,0,1
2023-02-03 00:13:59+00:00,Aaaaaaaaand  I m an idiot  Tonight is a repeat    Still watch though   ,jarpad,-0.5106,1
2023-02-03 00:07:36+00:00,T Minus 1 hour to tonight s brand new  walker episode  Who s coming with me   ,jarpad,0,1
2023-02-01 04:56:08+00:00,Hey y all  our Walker EP  Steve Robin needs our help  His 15 year old niece Emmy has Leukemia and is in need of a bone marrow transplant  Putting this out on the wire in case any of us can help  Have you registered  https t co N2BvbbwV7H,jarpad,0.6597,1
2023-01-24 00:07:11+00:00,Alas  I m a sucker for irony  SO  when someone labels a man as  beta  while using the same acronyms that my teenage niece uses  well played    ISWYDT  I See What You Did There  Obvs  Speaking of beta  I d beta thousand bucks you wouldn t say that to my face  LFG ,jarpad,-0.296,1
2023-01-20 02:00:44+00:00,Who left those on my porch  What do they want from me    I think we ll find out  next week      walker,jarpad,0.0772,1
2023-01-20 01:57:03+00:00,Uhoh    You KNOW how daddy gets   walker,jarpad,0,1
2023-01-20 01:48:41+00:00,Driving full speed through a parking garage  legally   the most funnest thing of the all funnest things in the world   walker,jarpad,0.8685,1
2023-01-20 01:36:51+00:00,My  Walker watching buddy  https t co 5kQoJ92re9,jarpad,0,1
2023-01-20 01:33:28+00:00,That  luncheon  scene is making me think some things  while thinking that things might make you think  while things are thought provoking   you think   Walker,jarpad,-0.2023,1
2023-01-20 01:23:20+00:00,Uhhhhh  I don t think Cordell wants to talk about captivity  How  bout you STOP asking questions    walker  ashleyreyes,jarpad,-0.4466,1
2023-01-20 01:19:35+00:00, BehindTheScenes This is an Austin STAPLE called Mattie s  We had Mothers Day brunch there     walker,jarpad,0,1
2023-01-20 01:14:58+00:00,Well  is  handsome  So  I gotta give it to Cassie   Walker,jarpad,0.6486,1
2023-01-20 01:07:04+00:00,What are they doing in there     Walker,jarpad,0,1
2023-01-20 01:01:11+00:00,Here we go   walker,jarpad,0,1
2023-01-20 00:55:02+00:00,T Minus 5 minutes til we watch tonight s new  Walker together   ,jarpad,0,1
2023-01-16 22:51:07+00:00,Ummm  I think our punning WALKS in the family   ,jarpad,0,1
2023-01-13 16:24:32+00:00,my living room ,jarpad,0,1
2023-01-13 16:23:25+00:00,What id you were the one obsessed with the demon  Asking for a friend who is me  Supernatural  1RubyFan,jarpad,0.3612,1
2023-01-13 16:08:45+00:00,Looks like this got sorted out  sorry on the delay ,jarpad,-0.0258,1
2023-01-13 16:01:39+00:00,Y'all ,jarpad,0,1
2023-01-13 15:58:53+00:00,4 out of 10  the Russian judges were particularly harsh  ,jarpad,-0.4927,1
2023-01-13 15:55:21+00:00,This is my favorite drive to set podcast  I can't put my finger on it but one of these voices sounds familiar  hmmmmmm  Can't wait to listen to these new episodes CONGRATS ,jarpad,0.8271,1
2023-01-13 02:01:26+00:00,DAD  WTF     walker  WalkerFamily  WalkerVerse,jarpad,-0.6739,1
2023-01-13 01:41:48+00:00,Watching  walker with my favorite buddy   WalkerFamily  WalkerVerse https t co YL76NKiaxJ,jarpad,0.4588,1
2023-01-13 01:25:04+00:00,Time to walk off the the energy  Little A holes     WalkerFamily  walker  WalkerVerse,jarpad,0.2732,1
2023-01-13 01:09:23+00:00,Gimme a show about Abilene and Bonham  I d watch it 8 days a week   WalkerFamily  walker  WalkerVerse,jarpad,0,1
2023-01-12 21:51:26+00:00, ,jarpad,0,1
2023-01-12 21:48:40+00:00,Daddy ,jarpad,0,1
2023-01-12 21:47:28+00:00,this is beautiful  thank you ,jarpad,0.7506,1
2023-01-12 21:47:04+00:00,Who's watching  Walker with me tonight   ,jarpad,0,1
2023-01-12 21:44:38+00:00,Hey y'all  If you are coming to Vegas this weekend be sure to give a warm welcome to some Walkerverse friends of mine  Keegan  Mitch and will be joining us and I've been bragging you up   We can't wait to see everyone ,jarpad,0.8519,1
2023-01-11 18:49:42+00:00,See y all tomorrow   ,jarpad,0,1
2022-12-20 17:40:42+00:00,Eat a lot of tacos  And wash your face  Not at the same time ,jarpad,0,1
2022-12-20 17:39:43+00:00,Hope he feels better soon ,jarpad,0.7003,1
2022-12-20 17:37:51+00:00,crop tops ,jarpad,0.5106,1
2022-12-20 17:37:23+00:00,From our family to yours  Happy Holidays  Love y'all ,jarpad,0.8885,1
2022-12-20 17:36:21+00:00, ,jarpad,0,1
2022-12-12 17:16:44+00:00,I asked that we try to figure out international shipping  ,jarpad,0,1
2022-12-12 17:11:09+00:00,Hey y'all I want to thank you for your fundraising support for  If you are interested in getting one of the remaining coins you can find them at https t co dVy3Yh0WXt  SPNFamily  WalkerFamily  AKF https t co 0UmVdngCXg,jarpad,0.802,1
2022-12-07 01:59:37+00:00, ,jarpad,0,1
2022-12-07 01:50:11+00:00,Happy Birthday mom ,jarpad,0.5719,1
2022-12-07 01:47:43+00:00,Yeah  Same   ,jarpad,0.296,1
2022-12-07 01:41:17+00:00, nightmare,jarpad,0,1
2022-12-07 01:40:22+00:00,Happy Birthday ,jarpad,0.5719,1
2022-12-07 01:40:03+00:00,I m in ,jarpad,0,1
2022-12-07 01:39:04+00:00,Great ink ,jarpad,0.6249,1
2022-12-07 01:38:12+00:00,If you can and would like to donate somewhere for the holidays  this would be a great way to spread some cheer  and knowledge   ,jarpad,0.91,1
2022-12-05 22:50:45+00:00,No aCOWnting for taste  this is a stretch even for me   ,jarpad,-0.296,1
2022-12-05 21:44:03+00:00,It's either one or the udder   ,jarpad,0,1
2022-12-05 21:41:38+00:00,a voodoo doll ,jarpad,0,1
2022-12-05 21:40:20+00:00,How do you tell the difference between a bull and a cow ,jarpad,0,1
2022-12-05 21:36:12+00:00,I don't know  why is that ,jarpad,0,1
2022-12-05 21:35:30+00:00,there's snacks ,jarpad,0,1
2022-12-05 21:24:00+00:00, ,jarpad,0,1
2022-12-05 21:19:53+00:00,hello,jarpad,0,1
2022-12-05 21:01:48+00:00, ,jarpad,0,1
2022-12-05 20:17:05+00:00,Break a leg on your finals ,jarpad,0,1
2022-12-05 20:08:20+00:00,He's very distinguished ,jarpad,0,1
2022-12-05 20:07:30+00:00,I can ask them if they do that  but this is probably a one off ,jarpad,0,1
2022-12-05 16:31:14+00:00,As promised our convention partners were able to list these products this online for a short time  I don't think there is much of it  The LINK is here  https t co dVy3YhixP1,jarpad,0.3612,1
2022-11-28 18:44:04+00:00,I m a little late to this but hope y all had an amazing Thanksgiving and a good week ahead    https t co NZOJWNKfKY,jarpad,0.9313,1
2022-11-19 09:33:23+00:00,To  Whoever is out there  For  Whatever it s worth  It s gonna be alright   ,jarpad,0.4404,1
2022-11-18 02:26:12+00:00,This episode of  WalkerIndependence is blowing my mind,jarpad,0,1
2022-11-18 02:01:47+00:00,  WOW     walker just broke my heart  I m so many ways   WalkerFamily  walkerverse,jarpad,0.4084,1
2022-11-18 01:55:51+00:00,Oy  Cordell  Ya done messed up   walker  WalkerFamily  Walkerverse,jarpad,-0.34,1
2022-11-18 01:52:31+00:00,Ummm     Shut I m sorry  Thus may have boon in anfortunite typa   walker,jarpad,-0.0772,1
2022-11-18 01:49:21+00:00,    Couldn t take my eyes off the screen for that  walker  THANKSGIVING scene  Ummmm  Augie  You re in deep trouble son   WalkerFamily  walkerverse,jarpad,-0.4019,1
2022-11-18 01:37:58+00:00,  in the house     Walker  WalkerFamily  walkerverse,jarpad,0,1
2022-11-18 01:35:12+00:00, SpatchcockTheTurkey    Gonna leave that one alone   walker  WalkerFamily  Walkerverse,jarpad,-0.296,1
2022-11-18 01:34:19+00:00,Ummm   Augie  what s goin on buddy     walker  WalkerFamily  Walkerverse,jarpad,0,1
2022-11-18 01:30:16+00:00,Life imitates Art  As some of y all know  Austin always has some weather to deal with  and it becomes an all for one kinda scenario   Walker  WalkerFamily  walkerverse,jarpad,0,1
2022-11-18 01:25:19+00:00,Can t help but feel that  walker and  cassie might not have reached the end of the Grey Flag story     WalkerIndependence  WalkerFamily,jarpad,0.1793,1
2022-11-18 01:18:48+00:00,Ummmmm  WHAT did  Cassie just let slip     Walker  WalkerIndependence  Walkerverse,jarpad,0,1
2022-11-18 01:13:46+00:00, walker family ready to feed some guests   WalkerIndependence  Walkerverse,jarpad,0.3612,1
2022-11-18 01:09:42+00:00,Shit down the Side Step     walker  WalkerIndependence  Walkerverse,jarpad,-0.5574,1
2022-11-18 01:04:08+00:00,Riding ATV s  On camera  Best  Ever     walker  WalkerIndependence  Walkerverse,jarpad,0.6369,1
2022-11-18 01:02:24+00:00, Honesty  I had a little bit more with that Turkey call than I should have     walker  walkerverse  WalkerIndependence,jarpad,0.4939,1
2022-11-18 01:01:19+00:00,Here we go   THANKSGIVING  walker  walkerverse  WalkerIndependence,jarpad,0,1
2022-11-18 00:07:32+00:00, P S   LoveYouBack  ,jarpad,0,1
2022-11-18 00:05:40+00:00,T Minus 1 Hour until you can celebrate  THANKSGIVING with the  Walker family   ,jarpad,0.5719,1
2022-11-11 02:00:04+00:00,Thanks for catching  Walker everyone  Handing over the reins for  WalkerIndependence  ,jarpad,0.4404,1
2022-11-11 01:56:54+00:00,On it  Keegan they love you   ,jarpad,0.6369,1
2022-11-11 01:52:36+00:00,Go Liam ,jarpad,0,1
2022-11-11 01:41:44+00:00,Well sometimes we do forget  sorry buddy  CC Adam,jarpad,-0.0258,1
2022-11-11 01:39:08+00:00,Not a bear ,jarpad,0,1
2022-11-11 01:35:57+00:00,Shoutout to for rockin that scene  We love Liam   Walker  WalkerIndependence,jarpad,0.6369,1
2022-11-11 01:32:10+00:00,Just the one time,jarpad,0,1
2022-11-11 01:28:00+00:00,They both look like,jarpad,0.3612,1
2022-11-11 01:23:16+00:00,A man can have his hobbies   Walker  WalkerIndependence,jarpad,0,1
2022-11-11 01:14:45+00:00,We knew immediately  Walker  WalkerIndependence,jarpad,0,1
2022-11-11 01:13:15+00:00,Listen  Michael,jarpad,0,1
2022-11-11 01:11:56+00:00,Her mother and I had a long talk and she is not allowed to grow up  ,jarpad,0,1
2022-11-11 01:10:40+00:00,Inaccurate  Both Cordell and I love,jarpad,0.6369,1
2022-11-11 01:07:43+00:00,You re on it   Walker  WalkerIndependence,jarpad,0,1
2022-11-11 01:06:27+00:00,Mine too  ,jarpad,0,1
2022-11-11 01:05:25+00:00,I ll have a word with him   Walker  WalkerIndependence,jarpad,0,1
2022-11-11 01:04:44+00:00,Never say never   Walker  WalkerIndependence,jarpad,0,1
2022-11-11 01:04:14+00:00,AMA FOR   Who was your favorite costar in tonight s episode and why was it me   Walker  WalkerIndependence,jarpad,0.4588,1
2022-11-11 01:01:18+00:00,Here we go  AMA and be sure to use  Walker  WalkerIndependence so I can find your questions   ,jarpad,0.3182,1
2022-11-11 00:38:16+00:00,20 min to  Walker  who s in ,jarpad,0,1
2022-11-10 20:19:08+00:00,I know this guy from somewhere  but can't put my finger on it  hmmmmmm,jarpad,0,1
2022-11-10 20:18:04+00:00,Sorry  wardrobe budget issues  Please tune in tonight anyway for  WalkerIndependence,jarpad,0.25,1
2022-11-10 20:15:25+00:00,We clean up pretty well  Who's watching tonight with us ,jarpad,0.7906,1
2022-11-09 19:21:56+00:00,Hardly ABEL to contain my excitement  ,jarpad,0.4939,1
2022-11-09 17:41:35+00:00,Don t forget to catch up before season debut tmr night   ,jarpad,-0.2263,1
2022-11-09 17:28:21+00:00,We know ,jarpad,0,1
2022-11-09 17:26:22+00:00,We ve reached out to our con partners  ,jarpad,0.1027,1
2022-11-09 17:23:06+00:00,Wanted to thank y all for coming out this weekend  A lot of new faces  The  WalkerFamily had a great time meeting everyone ,jarpad,0.765,1
2022-11-05 14:26:35+00:00,Come by my merch table at  RICC  If you purchase something today you ll be entered to win a chair back from  SPN AND  Walker or 1 of 2 cast mugs  Pick your fave charity to donate proceeds to    https t co 5oRWvCV1qg,jarpad,0.8591,1
2022-11-04 01:01:25+00:00,Eek   Angry  walker scares me   WalkerFamily,jarpad,-0.6908,1
2022-11-04 00:54:50+00:00,Which high school   walker  WalkerFamily,jarpad,0,1
2022-11-04 00:54:26+00:00,had just farted   walker  WalkerFamily,jarpad,0,1
2022-11-04 00:53:54+00:00,Seen   walker  WalkerFamily,jarpad,0,1
2022-11-04 00:53:25+00:00,I have a very talented makeup artist   She has  politely  requested that I stop making that facial expression     walker  WalkerFamily,jarpad,0.3384,1
2022-11-04 00:51:37+00:00,It s gonna be a great time   ,jarpad,0.6249,1
2022-11-04 00:51:08+00:00,Sing like no one s listening  Dance like you re  cass or  ben     walker  WalkerFamily,jarpad,0.4215,1
2022-11-04 00:48:46+00:00,Move to Texas   PS  I just used  I mustache you a question  YESTERDAY     walker  WalkerFamily,jarpad,0,1
2022-11-04 00:47:33+00:00,YET     walker  WalkerFamily,jarpad,0,1
2022-11-04 00:46:10+00:00,You misspelled trenchcoat ,jarpad,0,1
2022-11-04 00:43:18+00:00,ALSO in the middle of everything  ryth  walker  WalkerFamily,jarpad,0,1
2022-11-04 00:42:02+00:00,Not sure what that means    But  I am sure tat tree s a crowd   walker  WalkerFamily,jarpad,-0.4449,1
2022-11-04 00:39:23+00:00,  What can I say  I have Resting Crazy Person Face  I was born with it   walker,jarpad,-0.34,1
2022-11-04 00:38:23+00:00,No comment     walker  WalkerFamily,jarpad,-0.296,1
2022-11-04 00:37:21+00:00,Awesome  Congrats Rodrigo  Can t wait to hear it    walker,jarpad,0.8176,1
2022-11-04 00:36:15+00:00,HI   ,jarpad,0,1
2022-11-04 00:35:36+00:00,That s better than INTO your nose   ,jarpad,0.4404,1
2022-11-04 00:33:44+00:00,   truth  walker  WalkerFamily,jarpad,0.3182,1
2022-11-04 00:32:12+00:00,And  that s why you NEVER take headshots as a child     walker  WalkerFamily,jarpad,0,1
2022-11-04 00:30:24+00:00, This  is a demonstrative pronoun  It usually refers to a person  place  or thing that is present in time and or space ,jarpad,0,1
2022-11-04 00:28:26+00:00,Brisket is my spirit animal   walker,jarpad,0.1779,1
2022-11-04 00:27:11+00:00,Not sure if I m SUPER confident that  walker and Cassie will get away with this     WalkerFamily,jarpad,-0.3507,1
2022-11-03 23:40:44+00:00,T 20 MINUTES     walker  WalkerIndependence  WalkerFamily  walkerverse,jarpad,0,1
2022-11-03 19:26:21+00:00,I ll have to tune in to find out  Who s with me   ,jarpad,0,1
2022-10-27 23:26:49+00:00,Hey y all  Gonna be watching with you  but still not feeling so hot and won t be tweeting  I can t wait to read your tweets tomorrow and comment  Please use  Walker so I can find them  ,jarpad,0.8334,1
